HOSI_DT_Time,HOSI_DT_Error,HOSI_DT_Size,HOSI_DT_Proc_Grid,HOSI_DT_Raw_Time,HOSI_DT_Function/Sum,STHOSVD_Time,STHOSVD_Error,STHOSVD_Size,STHOSVD_Proc_Grid
7.5254050362819855,0.01037,190642,1x16x16x16x1,22.8798,1.3033355715273645,6.15705,0.0079318,190642,1x16x16x16x1
15.738152899048409,0.0098446,170242,1x16x16x16x1,22.8798,1.3033355715273645,6.15705,0.0079318,190642,1x16x16x16x1
22.8798,0.0098341,151026,1x16x16x16x1,22.8798,1.3033355715273645,6.15705,0.0079318,190642,1x16x16x16x1
