HOSI_DT_Time,HOSI_DT_Error,HOSI_DT_Size,HOSI_DT_Proc_Grid,HOSI_DT_Raw_Time,HOSI_DT_Function/Sum,STHOSVD_Time,STHOSVD_Error,STHOSVD_Size,STHOSVD_Proc_Grid
6.568443248414855,0.060282,47295,1x16x16x16x1,22.1044,1.2601805362637477,6.15705,0.0079318,190642,1x16x16x16x1
13.42129112750905,0.019668,262196,1x16x16x16x1,22.1044,1.2601805362637477,6.15705,0.0079318,190642,1x16x16x16x1
22.1044,0.0099874,209624,1x16x16x16x1,22.1044,1.2601805362637477,6.15705,0.0079318,190642,1x16x16x16x1
