Algorithm,Core_Analysis_Iter_0,Core_Analysis_Iter_1,Core_Analysis_Iter_2,Core_Gathering_Iter_0,Core_Gathering_Iter_1,Core_Gathering_Iter_2,EigSVD_Iter_0,EigSVD_Iter_1,EigSVD_Iter_2,TTM_Communication_Iter_0,TTM_Communication_Iter_1,TTM_Communication_Iter_2,TTM_Computation_Iter_0,TTM_Computation_Iter_1,TTM_Computation_Iter_2,GramLQ_Communication_Iter_0,GramLQ_Communication_Iter_1,GramLQ_Communication_Iter_2,GramLQ_Computation_Iter_0,GramLQ_Computation_Iter_1,GramLQ_Computation_Iter_2
HOSI-DT-Under,2.377750293721066e-06,3.6447192272379515e-06,0.03598027363216048,0.0010343111022704193,0.0033078267418017422,0.03364557767608285,0.04496967202026941,0.027398214490350726,0.029356566213033144,0.7696181341683487,1.7109969788511195,3.4317111018126996,6.094735744772658,7.089372758880618,8.407844979350944,0.08618508286426797,0.12592657624011033,0.0721397981934429,0.00014381690097644515,0.0004908790470249957,0.0007356845722958228
HOSI-DT-Perfect,2.7406970608839494e-06,0.023945206808386223,0.0028638273503360616,0.003219615272531811,0.02068995040936566,0.002121205018328974,0.15560607471434676,0.010637099730220732,0.02497564254744366,1.521823032487999,2.6774687584303436,1.2526948987125648,8.109346566649844,8.912044483578919,7.251400820768571,0.2067643272039905,0.14124386096109984,0.05161543916535208,0.0004305578780728138,0.0006882045150161099,0.00011768710020500057
HOSI-DT-Over,0.011405431057758354,0.0029610763635639055,0.002447855243593964,0.011995974389453207,0.0024627529262718534,0.001751084957152422,0.03250064081602433,0.02910901231443192,0.07292776170457799,2.310560453916286,1.3293906836953686,1.021586201617321,7.451170242466779,6.56972803359277,6.902273339178917,0.1713729017837615,0.3559226622061991,0.17029619605791707,0.00036632005047178143,0.00013759406610781597,0.0001337815952757774
STHOSVD,0.0,0.0,0.0,0.0,0.0,0.0,0.8627834592073704,0.0,0.0,1.4819521197432668,0.0,0.0,1.8196260957655606,0.0,0.0,3.0713078850568865,0.0,0.0,3.793230440226914,0.0,0.0
