HOSI_DT_Time,HOSI_DT_Error,HOSI_DT_Size,HOSI_DT_Proc_Grid,HOSI_DT_Raw_Time,HOSI_DT_Function/Sum,STHOSVD_Time,STHOSVD_Error,STHOSVD_Size,STHOSVD_Proc_Grid
0.922694835240378,0.05576,1462300,1x32x32,3.34207,0.8294849942738949,53.4673,0.049483,1462300,1x32x32
2.121221040484861,0.049983,1514136,1x32x32,3.34207,0.8294849942738949,53.4673,0.049483,1462300,1x32x32
3.34207,0.049965,1326030,1x32x32,3.34207,0.8294849942738949,53.4673,0.049483,1462300,1x32x32
