HOSI_DT_Time,HOSI_DT_Error,HOSI_DT_Size,HOSI_DT_Proc_Grid,HOSI_DT_Raw_Time,HOSI_DT_Function/Sum,STHOSVD_Time,STHOSVD_Error,STHOSVD_Size,STHOSVD_Proc_Grid
2.4852357157156177,0.058058,589130,1x4x8x4,7.67263,0.9442949111285688,4.05584,0.047492,589130,1x4x8x4
5.295561875407757,0.049554,624673,1x4x8x4,7.67263,0.9442949111285688,4.05584,0.047492,589130,1x4x8x4
7.67263,0.049877,539109,1x4x8x4,7.67263,0.9442949111285688,4.05584,0.047492,589130,1x4x8x4
