Algorithm,Core_Analysis_Iter_0,Core_Analysis_Iter_1,Core_Analysis_Iter_2,Core_Gathering_Iter_0,Core_Gathering_Iter_1,Core_Gathering_Iter_2,EigSVD_Iter_0,EigSVD_Iter_1,EigSVD_Iter_2,TTM_Communication_Iter_0,TTM_Communication_Iter_1,TTM_Communication_Iter_2,TTM_Computation_Iter_0,TTM_Computation_Iter_1,TTM_Computation_Iter_2,GramLQ_Communication_Iter_0,GramLQ_Communication_Iter_1,GramLQ_Communication_Iter_2,GramLQ_Computation_Iter_0,GramLQ_Computation_Iter_1,GramLQ_Computation_Iter_2
HOSI-DT-Perfect,2.574147927736478e-06,0.05473737653644306,0.0,0.0037286995437769335,0.019113190007680022,0.0,0.003484678630022734,0.006013465463113329,0.0,0.6362710830216579,0.6710391840598254,0.0,1.80898606908914,1.987506234512662,0.0,0.031198124248822748,0.06845746978729932,0.0,0.0015644870342697678,0.00345923932511693,0.0
HOSI-DT-Under,1.940971304104816e-06,0.013385520215503757,0.0,0.0012361738175159474,0.005629478261900496,0.0,0.002691079225484591,0.003970704719001194,0.0,0.35184465646528346,0.39197664123998077,0.0,1.6283572855963862,1.7357846127479306,0.0,0.01664079935431469,0.03617703461927063,0.0,0.0005403261552801347,0.0016788522957082695,0.0
HOSI-DT-Over,0.021465805130719218,0.0,0.0,0.009071230781732272,0.0,0.0,0.004819215343123761,0.0,0.0,0.7989842661813752,0.0,0.0,1.9976317580568612,0.0,0.0,0.06405805140434374,0.0,0.0,0.0031272885143548575,0.0,0.0
STHOSVD,0.0,0.0,0.0,0.0,0.0,0.0,0.5337434587248383,0.0,0.0,0.11629007395079823,0.0,0.0,0.6674433276308049,0.0,0.0,0.8025772896839128,0.0,0.0,1.9357858500096459,0.0,0.0
