Algorithm,Core_Analysis_Iter_0,Core_Analysis_Iter_1,Core_Analysis_Iter_2,Core_Gathering_Iter_0,Core_Gathering_Iter_1,Core_Gathering_Iter_2,EigSVD_Iter_0,EigSVD_Iter_1,EigSVD_Iter_2,TTM_Communication_Iter_0,TTM_Communication_Iter_1,TTM_Communication_Iter_2,TTM_Computation_Iter_0,TTM_Computation_Iter_1,TTM_Computation_Iter_2,GramLQ_Communication_Iter_0,GramLQ_Communication_Iter_1,GramLQ_Communication_Iter_2,GramLQ_Computation_Iter_0,GramLQ_Computation_Iter_1,GramLQ_Computation_Iter_2
HOSI-DT-Perfect,2.574147927736478e-06,0.05473737653644306,0.008732046130391656,0.0037286995437769335,0.019113190007680022,0.002983613087100048,0.003484678630022734,0.006013465463113329,0.0028310036979227377,0.6362710830216579,0.6710391840598254,0.5339378416140649,1.80898606908914,1.987506234512662,1.8034797683697803,0.031198124248822748,0.06845746978729932,0.02370991376261367,0.0015644870342697678,0.00345923932511693,0.0013939379303708368
HOSI-DT-Under,1.940971304104816e-06,0.013385520215503757,0.009158757534817083,0.0012361738175159474,0.005629478261900496,0.003874382836820714,0.002691079225484591,0.003970704719001194,0.003698149446202246,0.35184465646528346,0.39197664123998077,0.569555016300479,1.6283572855963862,1.7357846127479306,1.7938105055273412,0.01664079935431469,0.03617703461927063,0.02668023245708383,0.0005403261552801347,0.0016788522957082695,0.0012978502123924386
HOSI-DT-Over,0.021465805130719218,0.010403011017145618,0.008348944383168232,0.009071230781732272,0.004454453827400087,0.0035439081946636183,0.004819215343123761,0.004122482894640286,0.0029626686978253135,0.7989842661813752,0.585989874249705,0.47196154928595163,1.9976317580568612,1.8181561533036439,1.7872305057093925,0.06405805140434374,0.0320442290941788,0.02136077654130189,0.0031272885143548575,0.0016684438332968058,0.0015053835551766214
STHOSVD,0.0,0.0,0.0,0.0,0.0,0.0,0.5337434587248383,0.0,0.0,0.11629007395079823,0.0,0.0,0.6674433276308049,0.0,0.0,0.8025772896839128,0.0,0.0,1.9357858500096459,0.0,0.0
