Algorithms,ProcessorID,Total_Function,Total_Sum,Function/Sum,Factor_Matrix_Gen,CONTRACTION_matmul_Iter0,Core_Analysis_Iter_Iter0,Core_Gathering_Iter_Iter0,TTM_Communication_Iter0,TTM_Computation_Iter0,LLSV_Communication_Iter0,LLSV_Computation_Iter0,CONTRACTION_matmul_Iter1,Core_Analysis_Iter_Iter1,Core_Gathering_Iter_Iter1,TTM_Communication_Iter1,TTM_Computation_Iter1,LLSV_Communication_Iter1,LLSV_Computation_Iter1
HOOI,32,211.564,368.66389422099996,0.5738668834034922,0.004297522668412566,0.0,0.0,0.0,7.846638080386937,8.199202580633948,1.280444230944791,88.40867528866735,0.0,0.0,0.0,7.86011439152464,8.193266979623136,1.3022561399058663,88.47340230831333
HOOI-DT,32,178.094,328.135143851,0.5427458878981556,0.0037833893177371,0.0,0.0,0.0,0.16743271017488903,6.479833169634488,1.1514965523551266,81.03668403791113,0.0,0.0,0.0,0.16683585252196742,6.473488903858923,1.122158103164718,81.49607067037877
HOSI-DT,32,22.8633,22.738278144000002,1.0054982991767556,0.0070445814139303,0.002138516909150005,0.0,0.0,0.31657616931770866,11.090179640444878,0.022828423141202994,0.003872737029177225,0.0021594071418137013,0.0,0.0,0.31227007961505737,11.089189742451813,0.02046602298625659,0.0036192609629377565
STHOSVD,32,176.604,260.212027052,0.6786926876547025,0.0,,0.0,0.0,0.10367207264024372,3.5481572870392495,6.780957977966907,166.1712126623536,,0.0,0.0,0.0,0.0,0.0,0.0
