Algorithms,ProcessorID,Total_Function,Total_Sum,Function/Sum,Factor_Matrix_Gen,CONTRACTION_matmul_Iter0,Core_Analysis_Iter_Iter0,Core_Gathering_Iter_Iter0,TTM_Communication_Iter0,TTM_Computation_Iter0,LLSV_Communication_Iter0,LLSV_Computation_Iter0,CONTRACTION_matmul_Iter1,Core_Analysis_Iter_Iter1,Core_Gathering_Iter_Iter1,TTM_Communication_Iter1,TTM_Computation_Iter1,LLSV_Communication_Iter1,LLSV_Computation_Iter1
HOOI,128,168.337,319.084354713,0.5275626884038563,0.0037236007622770267,0.0,0.0,0.0,2.7728654227423415,1.6052661835243203,0.6548721348440172,78.85161172246258,0.0,0.0,0.0,2.735318928650565,1.6047385111028771,0.6570850044539677,79.45524209221931
HOOI-DT,128,162.932,313.186002012,0.5202403650012336,0.0035933782371182707,0.0,0.0,0.0,1.1520767467551598,1.6531832433960496,0.6378381425283685,77.88673848206457,0.0,0.0,0.0,1.123049982411549,1.6544939853539877,0.6414958375615716,78.18312357992869
HOSI-DT,128,8.63432,8.767582442,0.9848005487394538,0.006969699379577274,0.0020792064441519623,0.0,0.0,0.14181853699852554,4.1566371707992795,0.02729084204669518,0.004789774428904082,0.0017546496665060956,0.0,0.0,0.11928591637115285,4.160689586650122,0.015148705273790681,0.00482561132087271
STHOSVD,128,100.431,178.09950034099998,0.56390388410809,0.0,,0.0,0.0,0.12372242944652091,0.9574857546667361,1.8881147511472682,97.46167706473948,,0.0,0.0,0.0,0.0,0.0,0.0
