Algorithms,ProcessorID,Total_Function,Total_Sum,Function/Sum,Factor_Matrix_Gen,CONTRACTION_matmul_Iter0,Core_Analysis_Iter_Iter0,Core_Gathering_Iter_Iter0,TTM_Communication_Iter0,TTM_Computation_Iter0,LLSV_Communication_Iter0,LLSV_Computation_Iter0,CONTRACTION_matmul_Iter1,Core_Analysis_Iter_Iter1,Core_Gathering_Iter_Iter1,TTM_Communication_Iter1,TTM_Computation_Iter1,LLSV_Communication_Iter1,LLSV_Computation_Iter1
HOOI,64,181.409,338.419405667,0.5360478653476034,0.004982350489259835,0.0,0.0,0.0,3.056458077736891,4.703245575595469,0.697070356256563,82.31002536101974,0.0,0.0,0.0,3.017848538733484,4.72798689912765,0.6587647215496962,82.23760046998048
HOOI-DT,64,171.375,325.29698416400004,0.5268262798083626,0.0035852793693962252,0.0,0.0,0.0,0.14551157847081697,3.9793911820821077,0.6402156484376736,80.61955705652466,0.0,0.0,0.0,0.1087568581858228,4.017454348135033,0.6319047225872607,81.2322086055766
HOSI-DT,64,15.6966,15.741572345,0.9971430843111244,0.006804444578754054,0.0015369654387215534,0.0,0.0,0.27651012555143833,7.53496285508009,0.02283308989038604,0.011466826383790952,0.001181994466423805,0.0,0.0,0.23837079957399898,7.591475091811803,0.014012338235135813,0.0042499135682116
STHOSVD,64,122.771,200.34683236200001,0.612792318962993,0.0,,0.0,0.0,0.0931121383271656,2.0139654029315848,1.910759250254105,118.75316320848715,,0.0,0.0,0.0,0.0,0.0,0.0
