Algorithms ,ProcessorID ,Total_Function ,Total_Sum          ,Function/Sum       ,Factor_Matrix_Gen     ,CONTRACTION_matmul_Iter0 ,Core_Analysis_Iter_Iter0 ,Core_Gathering_Iter_Iter0 ,EigSVD_Iter0           ,TTM_Communication_Iter0 ,TTM_Computation_Iter0 ,GramLQ_Communication_Iter0 ,GramLQ_Computation_Iter0 ,CONTRACTION_matmul_Iter1 ,Core_Analysis_Iter_Iter1 ,Core_Gathering_Iter_Iter1 ,EigSVD_Iter1          ,TTM_Communication_Iter1 ,TTM_Computation_Iter1 ,GramLQ_Communication_Iter1 ,GramLQ_Computation_Iter1
HOOI       ,          4 ,      213.633  ,346.301516955      ,0.6168988281612421 ,0.0037813122121557415 ,   0.0                   ,                     0.0 ,                      0.0 , 79.69518553390076     ,    3.9748078904593314  ,   22.652505297177182 ,      0.2880359542522929   ,     0.08431847211167236 ,   0.0                   ,                     0.0 ,                      0.0 ,79.59716031010592     ,    4.121308660200755   ,   22.849792639255263 ,       0.28658206251655316 ,     0.08330318002028458
HOOI-DT    ,          4 ,      185.992  ,316.45661152400004 ,0.587733020031703  ,0.0036455551126714455 ,   0.0                   ,                     0.0 ,                      0.0 , 76.27217107508422     ,    1.2163370060310712  ,   15.359800575265416 ,      0.21675312607292424  ,     0.08016919363770643 ,   0.0                   ,                     0.0 ,                      0.0 ,75.97213336835803     ,    1.2193178174660961  ,   15.353167467419977 ,       0.22231060138454567 ,     0.07983976927997866
HOSI       ,          4 ,       82.8726 , 85.347756909      ,0.9709991568772092 ,0.006119197846673897  ,   0.0032006559708565004 ,                     0.0 ,                      0.0 ,  0.1114375338783047   ,    6.085008315790815   ,   35.25626702239001  ,      0.024979380550295232 ,     0.11191949901981227 ,   0.0032195419044577624 ,                     0.0 ,                      0.0 , 0.004305050991905501 ,    6.027392167949166   ,   35.11953722290309  ,       0.01880519405036822 ,     0.1065284146009143
HOSI-DT    ,          4 ,       52.3128 , 52.365676765      ,0.9989902400147086 ,0.006516733012492749  ,   0.0034946376879122533 ,                     0.0 ,                      0.0 ,  0.004606453885634223 ,    0.06660353643540655 ,   25.97340601427638  ,      0.019424926660370642 ,     0.03186587059520838 ,   0.003627603288858211  ,                     0.0 ,                      0.0 , 0.004453698288033573 ,    0.06321733114612597 ,   26.093173495625994 ,       0.019367689514569   ,     0.02955874259550401
STHOSVD    ,          4 ,      477.408  ,546.8100865000001  ,0.8730782620631119 ,0.0                   ,   0.0                   ,                     0.0 ,                      0.0 ,112.13354466459718     ,    0.03050063985386999 ,   11.618136074171336 ,      5.796831059472418    ,   347.82898756190514    ,   0.0                   ,                     0.0 ,                      0.0 , 0.0                  ,    0.0                 ,    0.0               ,       0.0                 ,     0.0
