Algorithms,ProcessorID,Total_Function,Total_Sum,Function/Sum,Factor_Matrix_Gen,Core_Analysis_Iter_Iter0,Core_Gathering_Iter_Iter0,TTM_Communication_Iter0,TTM_Computation_Iter0,LLSV_Communication_Iter0,LLSV_Computation_Iter0,Core_Analysis_Iter_Iter1,Core_Gathering_Iter_Iter1,TTM_Communication_Iter1,TTM_Computation_Iter1,LLSV_Communication_Iter1,LLSV_Computation_Iter1
HOOI,16,56.231,56.22226899099999,1.0001552944972998,0.0004483376135537156,0.0,0.0,6.415824527542324,21.30262258240271,0.030980850408560138,0.29313520521607234,0.0,0.0,6.352279277846961,21.520597931519013,0.023967498442702618,0.2915921266216654
HOOI-DT,16,47.4416,47.297435442,1.003048041752217,0.0004549906161231396,0.0,0.0,0.3336165972517847,23.104186827578058,0.02485775122298437,0.28356598949469103,0.0,0.0,0.3187765656691353,23.06680534048418,0.02311681189236518,0.2866741164068039
STHOSVD,16,23.8509,24.522478996000004,0.9726137395770815,0.0,0.0,0.0,0.14435369723694794,5.720003964859001,1.9916561199959275,15.994886217908121,0.0,0.0,0.0,0.0,0.0,0.0
